unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1669892787, 0, 820, 1158, 811, 179, 5.45%, 0, 0, 6, 1872.02
1669892792, 0, 821, 1158, 810, 178, 5.45%, 0, 0, 6, 1818.43
1669892822, 0, 824, 1159, 810, 177, 5.45%, 0, 0, 6, 1796.87
1669892858, 0, 825, 1160, 810, 177, 5.45%, 0, 0, 6, 1791.66
1669892863, 0, 825, 1161, 811, 177, 5.46%, 0, 0, 6, 1807.22
1669892883, 0, 836, 1161, 810, 177, 5.46%, 0, 0, 6, 1811.47
1669892889, 0, 836, 1164, 813, 177, 5.46%, 0, 0, 6, 1717.73
1669892924, 0, 836, 1165, 814, 177, 5.46%, 0, 0, 6, 1742.30
1669892929, 0, 845, 1165, 813, 176, 5.46%, 0, 0, 6, 1772.99
1669892965, 0, 847, 1165, 812, 175, 5.46%, 0, 0, 6, 1770.32
1669892970, 0, 847, 1167, 814, 175, 5.46%, 0, 0, 6, 1697.65
1669892975, 0, 847, 1169, 816, 175, 5.46%, 0, 0, 6, 1657.72
1669893000, 0, 847, 1171, 818, 175, 5.46%, 0, 0, 6, 1673.84
1669893006, 0, 850, 1173, 819, 175, 5.46%, 0, 0, 6, 1802.13
1669893041, 0, 852, 1173, 818, 174, 5.46%, 0, 0, 6, 1811.33
1669893046, 0, 852, 1174, 819, 174, 5.46%, 0, 0, 6, 1751.02
1669893081, 0, 854, 1174, 818, 173, 5.46%, 0, 0, 6, 1782.67
1669893122, 0, 855, 1174, 817, 172, 5.46%, 0, 0, 6, 982.61
1669893132, 0, 855, 1175, 818, 172, 5.46%, 0, 0, 6, 1053.50
1669893173, 0, 857, 1175, 817, 171, 5.46%, 0, 0, 6, 1549.55
1669893214, 0, 859, 1175, 816, 170, 5.46%, 0, 0, 6, 1825.79
1669893249, 0, 860, 1176, 816, 169, 5.46%, 0, 0, 6, 1843.26
1669893254, 0, 860, 1177, 817, 169, 5.46%, 0, 0, 6, 1807.03
1669893284, 0, 861, 1178, 817, 171, 5.46%, 0, 0, 6, 1819.91
1669893315, 0, 863, 1181, 819, 170, 5.47%, 0, 0, 6, 1800.50
1669893320, 0, 863, 1182, 820, 170, 5.47%, 0, 0, 6, 1794.85
1669893325, 0, 863, 1183, 821, 170, 5.47%, 0, 0, 6, 1802.21
1669893355, 0, 865, 1184, 821, 169, 5.47%, 0, 0, 6, 1795.93
1669893366, 0, 865, 1185, 822, 169, 5.47%, 0, 0, 6, 1801.66
1669893391, 0, 868, 1185, 821, 169, 5.47%, 0, 0, 6, 1820.72
1669893396, 0, 868, 1186, 822, 169, 5.47%, 0, 0, 6, 1851.15
1669893401, 0, 868, 1189, 825, 169, 5.47%, 0, 0, 6, 1871.43
1669893406, 0, 868, 1190, 826, 169, 5.47%, 0, 0, 6, 1870.65
1669893416, 0, 869, 1191, 826, 170, 5.47%, 0, 0, 6, 1833.97
1669893421, 0, 869, 1192, 827, 170, 5.47%, 0, 0, 6, 1821.05
1669893452, 0, 870, 1194, 828, 170, 5.48%, 0, 0, 6, 1618.15
1669893457, 0, 870, 1195, 829, 170, 5.48%, 0, 0, 6, 1577.36
1669893462, 0, 870, 1196, 830, 170, 5.48%, 0, 0, 6, 1567.15
1669893492, 0, 872, 1197, 830, 170, 5.48%, 0, 0, 6, 1595.78
1669893512, 0, 872, 1198, 831, 170, 5.48%, 0, 0, 6, 1595.98
1669893528, 0, 872, 1199, 832, 170, 5.48%, 0, 0, 6, 1592.76
1669893533, 0, 874, 1200, 832, 169, 5.48%, 0, 0, 6, 1643.40
1669893563, 0, 875, 1200, 831, 168, 5.48%, 0, 0, 6, 1602.30
1669893573, 0, 875, 1201, 832, 168, 5.48%, 0, 0, 6, 1579.21
1669893604, 0, 876, 1201, 831, 168, 5.48%, 0, 0, 6, 1566.95
1669893609, 0, 876, 1202, 832, 168, 5.48%, 0, 0, 6, 1576.29
1669893650, 0, 878, 1205, 834, 167, 5.56%, 0, 0, 6, 1625.07
1669893655, 0, 878, 1209, 838, 167, 5.59%, 0, 0, 6, 1632.65
1669893660, 0, 878, 1219, 848, 167, 5.66%, 0, 0, 6, 1643.36
1669893665, 0, 878, 1224, 853, 167, 5.68%, 0, 0, 6, 1641.36
1669893670, 0, 878, 1225, 854, 167, 5.69%, 0, 0, 6, 1612.30
1669893675, 0, 878, 1226, 855, 167, 5.69%, 0, 0, 6, 1603.89
1669893680, 0, 881, 1227, 855, 181, 5.69%, 0, 0, 6, 1624.96
1669893685, 0, 881, 1233, 861, 181, 5.71%, 0, 0, 6, 1653.78
1669893690, 0, 883, 1233, 860, 183, 5.71%, 0, 0, 6, 1655.69
1669893700, 0, 884, 1234, 860, 182, 5.71%, 0, 0, 6, 1642.55
1669893710, 0, 885, 1235, 860, 183, 5.72%, 0, 0, 6, 1631.64
1669893720, 0, 886, 1235, 859, 182, 5.72%, 0, 0, 6, 1613.18
1669893725, 0, 886, 1236, 860, 182, 5.72%, 0, 0, 6, 1598.11
1669893730, 0, 887, 1236, 859, 182, 5.72%, 0, 0, 6, 1643.94
1669893735, 0, 887, 1237, 860, 182, 5.73%, 0, 0, 6, 1645.70
1669893741, 0, 889, 1238, 860, 182, 5.73%, 0, 0, 6, 1621.70
1669893751, 0, 889, 1240, 862, 182, 5.74%, 0, 0, 6, 1647.38
1669893756, 0, 900, 1241, 862, 181, 5.74%, 0, 0, 6, 1650.15
1669893766, 0, 900, 1248, 869, 181, 5.77%, 0, 0, 6, 1647.21
1669893776, 0, 900, 1253, 874, 181, 5.77%, 0, 0, 6, 1665.85
1669893786, 0, 901, 1254, 874, 184, 5.77%, 0, 0, 6, 1643.02
1669893796, 0, 922, 1254, 873, 183, 5.77%, 0, 0, 6, 1691.47
1669893801, 0, 923, 1254, 872, 182, 5.77%, 0, 0, 6, 1667.04
1669893812, 0, 923, 1255, 873, 182, 5.77%, 0, 0, 6, 1626.01
1669893817, 0, 925, 1255, 872, 181, 5.77%, 0, 0, 6, 1638.07
1669893827, 0, 925, 1256, 873, 181, 5.77%, 0, 0, 6, 1612.16
1669893832, 0, 929, 1256, 872, 181, 5.77%, 0, 0, 6, 1688.19
1669893837, 0, 930, 1257, 872, 181, 5.77%, 0, 0, 6, 1685.14
1669893842, 0, 930, 1258, 873, 181, 5.78%, 0, 0, 6, 1696.52
1669893847, 0, 931, 1258, 872, 181, 5.78%, 0, 0, 6, 1720.07
1669893852, 0, 932, 1259, 872, 181, 5.78%, 0, 0, 6, 1719.86
1669893857, 0, 932, 1261, 874, 181, 5.78%, 0, 0, 6, 1692.30
1669893862, 0, 933, 1261, 873, 182, 5.78%, 0, 0, 6, 1686.04
1669893867, 0, 934, 1261, 872, 181, 5.78%, 0, 0, 6, 1674.06
1669893872, 0, 935, 1261, 871, 180, 5.78%, 0, 0, 6, 1688.68
1669893877, 0, 936, 1261, 870, 179, 5.78%, 0, 0, 6, 1655.20
1669893882, 0, 937, 1262, 870, 179, 5.78%, 0, 0, 6, 1682.78
1669893887, 0, 937, 1263, 871, 179, 5.78%, 0, 0, 6, 1663.19
1669893892, 0, 938, 1263, 870, 179, 5.78%, 0, 0, 6, 1678.78
1669893897, 0, 939, 1264, 870, 179, 5.78%, 0, 0, 6, 1677.53
1669893902, 0, 940, 1264, 869, 178, 5.78%, 0, 0, 6, 1684.81
1669893907, 0, 941, 1264, 868, 177, 5.78%, 0, 0, 6, 1690.61
1669893912, 0, 941, 1267, 871, 177, 5.79%, 0, 0, 6, 1669.67
1669893917, 0, 942, 1267, 870, 179, 5.79%, 0, 0, 6, 1669.11
1669893922, 0, 943, 1267, 869, 178, 5.79%, 0, 0, 6, 1671.93
1669893933, 0, 944, 1267, 868, 177, 5.79%, 0, 0, 6, 1649.91
1669893938, 0, 945, 1269, 869, 176, 5.80%, 0, 0, 6, 1655.96
1669893948, 0, 946, 1270, 869, 178, 5.81%, 0, 0, 6, 1616.53
1669893953, 0, 946, 1271, 870, 178, 5.81%, 0, 0, 6, 1598.91
1669893989, 0, 947, 1271, 869, 178, 5.81%, 0, 0, 6, 1645.72
1669893994, 0, 948, 1271, 868, 177, 5.81%, 0, 0, 6, 1682.02
1669894004, 0, 949, 1271, 867, 176, 5.81%, 0, 0, 6, 1674.70
1669894009, 0, 950, 1271, 866, 175, 5.81%, 0, 0, 6, 1656.64
1669894019, 0, 951, 1271, 865, 174, 5.81%, 0, 0, 6, 1677.58
1669894029, 0, 952, 1271, 864, 173, 5.81%, 0, 0, 6, 1694.15
1669894034, 0, 953, 1272, 864, 172, 5.81%, 0, 0, 6, 1681.64
1669894044, 0, 953, 1276, 868, 172, 5.81%, 0, 0, 6, 1684.77
1669894060, 0, 954, 1276, 867, 172, 5.81%, 0, 0, 6, 1686.25
1669894070, 0, 955, 1276, 866, 171, 5.81%, 0, 0, 6, 1663.37
1669894080, 0, 957, 1277, 866, 170, 5.81%, 0, 0, 6, 1687.72
1669894085, 0, 957, 1279, 868, 170, 5.81%, 0, 0, 6, 1675.73
1669894090, 0, 963, 1280, 868, 170, 5.81%, 0, 0, 7, 1569.25
1669894136, 0, 964, 1282, 869, 169, 5.82%, 0, 0, 7, 1499.02
1669894141, 0, 964, 1287, 874, 169, 5.82%, 0, 0, 7, 1482.53
1669894181, 0, 964, 1288, 875, 169, 5.83%, 0, 0, 7, 1498.69
1669894186, 0, 964, 1292, 879, 169, 5.83%, 0, 0, 7, 1583.42
1669894191, 0, 964, 1293, 880, 169, 5.83%, 0, 0, 7, 1718.19
1669894196, 0, 964, 1294, 881, 169, 5.83%, 0, 0, 7, 1804.43
1669894201, 0, 965, 1294, 880, 175, 5.83%, 0, 0, 7, 1754.67
1669894243, 0, 965, 1295, 881, 175, 5.83%, 0, 0, 7, 1700.27
1669894248, 0, 968, 1296, 881, 174, 5.84%, 0, 0, 7, 1843.22
1669894253, 0, 968, 1298, 883, 174, 5.87%, 0, 0, 7, 1847.57
1669894258, 0, 969, 1299, 883, 176, 5.87%, 0, 0, 7, 1826.84
1669894268, 0, 970, 1300, 883, 175, 5.87%, 0, 0, 7, 1917.99
1669894278, 0, 970, 1303, 886, 175, 5.88%, 0, 0, 7, 1910.84
1669894283, 0, 970, 1304, 887, 175, 5.91%, 0, 0, 7, 1905.57
1669894288, 0, 971, 1305, 887, 177, 5.91%, 0, 0, 7, 1919.42
1669894299, 0, 973, 1305, 886, 176, 5.91%, 0, 0, 7, 1927.45
1669894304, 0, 974, 1306, 886, 175, 5.91%, 0, 0, 7, 1914.64
1669894314, 0, 974, 1310, 890, 175, 5.93%, 0, 0, 7, 1905.98
1669894319, 0, 974, 1314, 894, 175, 5.94%, 0, 0, 7, 1904.60
1669894324, 0, 974, 1317, 897, 175, 5.98%, 0, 0, 7, 1905.71
1669894329, 0, 976, 1317, 896, 179, 5.98%, 0, 0, 7, 1922.25
1669894339, 0, 978, 1317, 895, 178, 5.98%, 0, 0, 7, 1924.70
1669894344, 0, 981, 1318, 895, 178, 5.98%, 0, 0, 7, 1898.09
1669894349, 0, 981, 1319, 896, 178, 5.98%, 0, 0, 7, 1898.66
1669894354, 0, 982, 1319, 895, 178, 5.98%, 0, 0, 7, 1872.39
1669894360, 0, 982, 1321, 897, 178, 5.98%, 0, 0, 7, 1881.30
1669894365, 0, 982, 1322, 898, 178, 5.98%, 0, 0, 7, 1888.57
1669894370, 0, 982, 1323, 899, 178, 5.98%, 0, 0, 7, 1874.28
1669894375, 0, 983, 1327, 902, 179, 5.99%, 0, 0, 7, 1880.92
1669894380, 0, 983, 1329, 904, 179, 6.00%, 0, 0, 7, 1908.31
1669894385, 0, 984, 1329, 903, 182, 6.00%, 0, 0, 7, 1913.88
1669894390, 0, 984, 1330, 904, 182, 6.00%, 0, 0, 7, 1910.58
1669894395, 0, 985, 1331, 904, 181, 6.02%, 0, 0, 7, 1907.87
1669894405, 0, 986, 1333, 905, 180, 6.02%, 0, 0, 7, 1920.46
1669894410, 0, 991, 1333, 904, 181, 6.02%, 0, 0, 7, 1914.67
1669894421, 0, 991, 1336, 907, 181, 6.02%, 0, 0, 7, 1900.59
1669894426, 0, 993, 1336, 906, 182, 6.02%, 0, 0, 7, 1891.35
1669894436, 0, 994, 1340, 909, 181, 6.03%, 0, 0, 7, 1897.94
1669894446, 0, 995, 1341, 909, 183, 6.03%, 0, 0, 7, 1912.39
1669894451, 0, 996, 1346, 913, 183, 6.05%, 0, 0, 7, 1912.78
1669894456, 0, 996, 1347, 914, 183, 6.05%, 0, 0, 7, 1900.95
1669894461, 0, 996, 1350, 917, 183, 6.06%, 0, 0, 7, 1900.12
1669894466, 0, 996, 1353, 920, 183, 6.06%, 0, 0, 7, 1885.28
1669894471, 0, 996, 1356, 923, 183, 6.08%, 0, 0, 7, 1892.34
1669894476, 0, 997, 1359, 925, 187, 6.09%, 0, 0, 7, 1899.39
1669894481, 0, 1005, 1361, 926, 188, 6.09%, 0, 0, 7, 1781.86
1669894486, 0, 1005, 1362, 927, 188, 6.09%, 0, 0, 7, 1701.44
1669894512, 0, 1005, 1363, 928, 188, 6.09%, 0, 0, 7, 1724.27
1669894517, 0, 1006, 1365, 929, 189, 6.09%, 0, 0, 7, 1729.48
1669894553, 0, 1008, 1366, 929, 190, 6.09%, 0, 0, 7, 1740.04
1669894589, 0, 1010, 1366, 928, 190, 6.09%, 0, 0, 7, 1737.97
1669894625, 0, 1011, 1366, 927, 189, 6.09%, 0, 0, 7, 1772.41
1669894655, 0, 1011, 1367, 928, 189, 6.09%, 0, 0, 7, 1799.71
1669894660, 0, 1014, 1371, 931, 188, 6.10%, 0, 0, 7, 1775.39
1669894665, 0, 1014, 1372, 932, 188, 6.10%, 0, 0, 7, 1752.60
1669894670, 0, 1014, 1373, 933, 188, 6.10%, 0, 0, 7, 1753.47
1669894686, 0, 1014, 1374, 934, 188, 6.10%, 0, 0, 7, 1763.08
1669894691, 0, 1014, 1375, 935, 188, 6.10%, 0, 0, 7, 1756.51
1669894696, 0, 1017, 1377, 936, 192, 6.11%, 0, 0, 7, 1786.68
1669894731, 0, 1022, 1378, 936, 191, 6.11%, 0, 0, 7, 1775.19
1669894772, 0, 1025, 1381, 938, 191, 6.11%, 0, 0, 7, 1683.44
1669894777, 0, 1025, 1382, 939, 191, 6.11%, 0, 0, 7, 1639.15
1669894807, 0, 1025, 1384, 941, 191, 6.11%, 0, 0, 7, 1747.98
1669894813, 0, 1025, 1385, 942, 191, 6.11%, 0, 0, 7, 1829.75
1669894818, 0, 1025, 1387, 944, 191, 6.11%, 0, 0, 7, 1845.90
1669894823, 0, 1025, 1390, 947, 191, 6.11%, 0, 0, 7, 1850.73
1669894828, 0, 1026, 1392, 948, 191, 6.11%, 0, 0, 7, 1819.81
1669894853, 0, 1026, 1393, 949, 191, 6.11%, 0, 0, 7, 1814.02
1669894858, 0, 1026, 1394, 950, 191, 6.11%, 0, 0, 7, 1810.31
1669894863, 0, 1032, 1398, 953, 190, 6.11%, 0, 0, 7, 1668.14
1669894868, 0, 1032, 1399, 954, 190, 6.11%, 0, 0, 7, 1612.68
1669894873, 0, 1032, 1400, 955, 190, 6.11%, 0, 0, 7, 1636.15
1669894904, 0, 1034, 1406, 960, 189, 6.12%, 0, 0, 7, 1631.31
1669894909, 0, 1034, 1408, 962, 189, 6.12%, 0, 0, 7, 1589.29
1669894914, 0, 1034, 1409, 963, 189, 6.12%, 0, 0, 7, 1614.32
1669894945, 0, 1035, 1413, 966, 191, 6.12%, 0, 0, 7, 1670.21
1669894955, 0, 1035, 1414, 967, 191, 6.12%, 0, 0, 7, 1607.25
1669894985, 0, 1051, 1415, 967, 190, 6.12%, 0, 0, 7, 1705.14
1669894996, 0, 1051, 1417, 969, 190, 6.12%, 0, 0, 7, 1713.67
1669895026, 0, 1052, 1422, 973, 191, 6.12%, 0, 0, 7, 1686.04
1669895031, 0, 1052, 1423, 974, 191, 6.12%, 0, 0, 7, 1632.40
1669895037, 0, 1052, 1424, 975, 191, 6.12%, 0, 0, 7, 1681.47
1669895062, 0, 1054, 1424, 974, 190, 6.12%, 0, 0, 7, 1761.41
1669895097, 0, 1055, 1424, 973, 189, 6.12%, 0, 0, 7, 1797.23
1669895133, 0, 1056, 1424, 972, 188, 6.12%, 0, 0, 7, 1791.22
1669895164, 0, 1056, 1426, 974, 188, 6.12%, 0, 0, 7, 1760.12
1669895169, 0, 1063, 1426, 973, 187, 6.12%, 0, 0, 7, 1789.72
1669895209, 0, 1064, 1426, 972, 186, 6.12%, 0, 0, 7, 1781.82
1669895250, 0, 1066, 1430, 975, 185, 6.12%, 0, 0, 7, 1807.53
1669895280, 0, 1066, 1431, 976, 185, 6.12%, 0, 0, 7, 1801.02
1669895285, 0, 1067, 1432, 976, 185, 6.12%, 0, 0, 7, 1812.27
1669895290, 0, 1067, 1434, 978, 185, 6.12%, 0, 0, 7, 1807.87
1669895296, 0, 1067, 1435, 979, 185, 6.12%, 0, 0, 7, 1786.62
1669895326, 0, 1068, 1437, 980, 184, 6.12%, 0, 0, 7, 1805.38
1669895331, 0, 1068, 1438, 981, 184, 6.12%, 0, 0, 7, 1798.04
1669895336, 0, 1068, 1440, 983, 184, 6.12%, 0, 0, 7, 1778.94
1669895367, 0, 1073, 1444, 986, 179, 6.12%, 0, 0, 7, 1805.27
1669895397, 0, 1073, 1445, 987, 179, 6.12%, 0, 0, 7, 1800.47
1669895402, 0, 1074, 1446, 987, 179, 6.12%, 0, 0, 7, 1807.26
1669895443, 0, 1075, 1446, 986, 179, 6.12%, 0, 0, 7, 1791.52
1669895479, 0, 1077, 1446, 985, 179, 6.12%, 0, 0, 7, 1811.31
1669895514, 0, 1080, 1448, 986, 178, 6.12%, 0, 0, 7, 1808.59
1669895550, 0, 1082, 1448, 985, 177, 6.12%, 0, 0, 7, 1822.27
1669895586, 0, 1083, 1448, 984, 176, 6.12%, 0, 0, 7, 1832.16
1669895621, 0, 1084, 1448, 983, 175, 6.12%, 0, 0, 7, 1797.31
1669895631, 0, 1084, 1449, 984, 175, 6.12%, 0, 0, 7, 1784.64
1669895657, 0, 1085, 1450, 984, 175, 6.13%, 0, 0, 7, 1831.48
1669895667, 0, 1086, 1451, 984, 175, 6.13%, 0, 0, 7, 1863.54
1669895677, 0, 1087, 1451, 983, 175, 6.13%, 0, 0, 7, 1870.36
1669895687, 0, 1091, 1455, 986, 174, 6.13%, 0, 0, 7, 1890.01
1669895692, 0, 1091, 1458, 989, 174, 6.14%, 0, 0, 7, 1891.01
1669895697, 0, 1095, 1468, 998, 177, 6.16%, 0, 0, 7, 1901.05
1669895702, 0, 1095, 1472, 1002, 177, 6.17%, 0, 0, 7, 1897.75
1669895708, 0, 1095, 1475, 1005, 177, 6.17%, 0, 0, 7, 1903.12
1669895713, 0, 1103, 1477, 1004, 178, 6.17%, 0, 0, 7, 1896.38
1669895718, 0, 1107, 1477, 1002, 177, 6.17%, 0, 0, 7, 1902.11
1669895723, 0, 1113, 1480, 1004, 177, 6.18%, 0, 0, 7, 1900.35
1669895728, 0, 1117, 1480, 1001, 175, 6.18%, 0, 0, 7, 1901.96
1669895733, 0, 1118, 1480, 1000, 174, 6.18%, 0, 0, 7, 1903.38
1669895743, 0, 1119, 1480, 999, 173, 6.18%, 0, 0, 7, 1912.46
1669895748, 0, 1120, 1484, 1002, 172, 6.19%, 0, 0, 7, 1910.18
1669895753, 0, 1120, 1486, 1004, 172, 6.20%, 0, 0, 7, 1900.65
1669895758, 0, 1121, 1486, 1003, 176, 6.20%, 0, 0, 7, 1908.19
1669895768, 0, 1122, 1489, 1005, 175, 6.20%, 0, 0, 7, 1809.37
1669895773, 0, 1122, 1491, 1007, 175, 6.21%, 0, 0, 7, 1744.20
1669895809, 0, 1124, 1492, 1007, 178, 6.21%, 0, 0, 7, 1749.40
1669895850, 0, 1125, 1493, 1007, 178, 6.21%, 0, 0, 7, 1748.54
1669895891, 0, 1126, 1494, 1007, 177, 6.21%, 0, 0, 7, 1737.09
1669895932, 0, 1127, 1494, 1006, 176, 6.21%, 0, 0, 7, 1727.98
1669895973, 0, 1128, 1495, 1006, 175, 6.21%, 0, 0, 7, 1736.16
1669896009, 0, 1129, 1495, 1005, 175, 6.21%, 0, 0, 7, 1783.46
1669896014, 0, 1129, 1496, 1006, 175, 6.21%, 0, 0, 7, 1725.01
1669896049, 0, 1132, 1496, 1005, 175, 6.21%, 0, 0, 7, 1727.31
1669896090, 0, 1134, 1498, 1006, 174, 6.21%, 0, 0, 7, 1737.63
1669896101, 0, 1134, 1499, 1007, 174, 6.21%, 0, 0, 7, 1710.89
1669896132, 0, 1135, 1499, 1006, 175, 6.21%, 0, 0, 7, 1773.28
1669896142, 0, 1135, 1500, 1007, 175, 6.21%, 0, 0, 7, 1770.98
1669896172, 0, 1137, 1500, 1006, 175, 6.21%, 0, 0, 7, 1743.71
1669896213, 0, 1138, 1500, 1005, 174, 6.21%, 0, 0, 7, 1732.29
1669896254, 0, 1139, 1502, 1006, 173, 6.22%, 0, 0, 7, 1744.01
1669896259, 0, 1139, 1504, 1008, 173, 6.22%, 0, 0, 7, 1730.78
1669896289, 0, 1141, 1505, 1008, 175, 6.22%, 0, 0, 7, 1728.76
1669896315, 0, 1141, 1507, 1010, 175, 6.22%, 0, 0, 7, 1752.64
1669896330, 0, 1144, 1507, 1009, 174, 6.22%, 0, 0, 7, 1734.78
1669896371, 0, 1146, 1507, 1008, 173, 6.22%, 0, 0, 7, 1740.24
1669896376, 0, 1146, 1508, 1009, 173, 6.22%, 0, 0, 7, 1717.03
1669896412, 0, 1150, 1508, 1008, 173, 6.22%, 0, 0, 7, 1717.61
1669896417, 0, 1150, 1509, 1009, 173, 6.22%, 0, 0, 7, 1695.39
1669896443, 0, 1150, 1510, 1010, 173, 6.22%, 0, 0, 7, 1708.16
1669896453, 0, 1155, 1511, 1010, 172, 6.22%, 0, 0, 7, 1724.12
1669896494, 0, 1157, 1511, 1009, 172, 6.22%, 0, 0, 7, 1795.67
1669896530, 0, 1158, 1511, 1008, 171, 6.22%, 0, 0, 7, 1803.40
1669896565, 0, 1160, 1513, 1009, 170, 6.22%, 0, 0, 7, 1807.52
1669896590, 0, 1166, 1513, 1008, 170, 6.22%, 0, 0, 7, 1766.28
1669896616, 0, 1166, 1514, 1009, 170, 6.22%, 0, 0, 7, 1739.20
1669896626, 0, 1171, 1515, 1009, 169, 6.22%, 0, 0, 7, 1772.36
